"id","tag"
5288,"RB"
5289,"RB"
5290,"VBD"
5291,"DT"
5292,"JJ"
5293,"NN"
5294,"IN"
5295,"DT"
5296,"NNS"
5297,"."
5298,"IN"
5299,"NN"
5300,","
5301,"IN"
5302,"JJ"
5303,"NN"
5304,"POS"
5305,"NN"
5306,","
5307,"DT"
5308,"JJ"
5309,"NN"
5310,"RB"
5311,"VBD"
5312,"NNP"
5313,"NNP"
5314,"VB"
5315,"PRP$"
5316,"NNS"
5317,"IN"
5318,"NN"
5319,"IN"
5320,"DT"
5321,"NNP"
5322,"NNP"
5323,"IN"
5324,"NNP"
5325,"NNP"
5326,"."
5327,"``"
5328,"NN"
5329,"VBZ"
5330,"TO"
5331,"VB"
5332,"DT"
5333,"NN"
5334,"IN"
5335,"PRP$"
5336,"NN"
5337,"CC"
5338,"DT"
5339,"JJ"
5340,"NN"
5341,"IN"
5342,"JJ"
5343,"NN"
5344,","
5345,"''"
5346,"DT"
5347,"NN"
5348,"NN"
5349,"VBD"
5350,"WRB"
5351,"PRP"
5352,"VBD"
5353,"NN"
5354,"IN"
5355,"DT"
5356,"NN"
5357,"NN"
5358,"."
5359,"CC"
5360,"IN"
5361,"DT"
5362,"JJ"
5363,"NN"
5364,"IN"
5365,"DT"
5366,"JJ"
5367,"NNS"
5368,","
5369,"NNP"
5370,"NNP"
5371,"MD"
5372,"RB"
5373,"VB"
5374,"VBG"
5375,"JJ"
5376,"NNS"
5377,"VBG"
5378,"RB"
5379,"IN"
5380,"DT"
5381,"JJ"
5382,"NN"
5383,"IN"
5384,"PRP"
5385,"VBD"
5386,"VBN"
5387,"VB"
5388,"RB"
5389,"."
5390,"IN"
5391,"CD"
5392,","
5393,"DT"
5394,"NN"
5395,"IN"
5396,"JJ"
5397,"NNS"
5398,"VBD"
5399,"RB"
5400,"TO"
5401,"IN"
5402,"CD"
5403,"."
5404,"RB"
5405,"PRP"
5406,"VBD"
5407,"RB"
5408,","
5409,"CC"
5410,"IN"
5411,"CD"
5412,"NN"
5413,"DT"
5414,"NN"
5415,"MD"
5416,"VB"
5417,"RB"
5418,"TO"
5419,"IN"
5420,"CD"
5421,"NNS"
5422,"IN"
5423,"JJ"
5424,"NN"
5425,"."
5426,"VBG"
5427,"DT"
5428,"NN"
5429,"IN"
5430,"NNS"
5431,"VBZ"
5432,"DT"
5433,"RBS"
5434,"JJ"
5435,"NN"
5436,"IN"
5437,"DT"
5438,"NNP"
5439,"NN"
5440,"."
5441,"PRP"
5442,"MD"
5443,"VB"
5444,"VBD"
5445,"IN"
5446,"RB"
5447,","
5448,"IN"
5449,","
5450,"IN"
5451,"EX"
5452,"VBD"
5453,"DT"
5454,"JJ"
5455,"NN"
5456,"IN"
5457,"NNS"
5458,"VBN"
5459,"IN"
5460,"NN"
5461,"NN"
5462,"WP"
5463,"VBD"
5464,"DT"
5465,"JJ"
5466,"NN"
5467,"VBZ"
5468,"RB"
5469,"DT"
5470,"JJ"
5471,"NN"
5472,"TO"
5473,"VB"
5474,"RB"
5475,"DT"
5476,"NN"
5477,"."
5478,"PRP"
5479,"VBZ"
5480,"RB"
5481,"DT"
5482,"RBS"
5483,"JJ"
5484,"."
5485,"WP"
5486,"VBZ"
5487,"RB"
5488,"RBR"
5489,"JJ"
5490,"VBZ"
5491,"IN"
5492,"DT"
5493,"IN"
5494,"DT"
5495,"NN"
5496,"NNS"
5497,"VBP"
5498,"VBG"
5499,"IN"
5500,"JJ"
5501,"JJ"
5502,"NNS"
5503,"RB"
5504,"VBP"
5505,"."
5506,"CC"
5507,"IN"
5508,"PRP"
5509,"VBP"
5510,"VBG"
5511,"DT"
5512,"NNS"
5513,","
5514,"DT"
5515,"NNP"
5516,"NNPS"
5517,"VBZ"
5518,"JJ"
5519,"TO"
5520,"VBG"
5521,"CD"
5522,"JJR"
5523,"JJ"
5524,"NNS"
5525,"."
5526,"DT"
5527,"NNP"
5528,"NN"
5529,"MD"
5530,"TO"
5531,"VB"
5532,"VBG"
5533,"RB"
5534,"DT"
5535,"IN"
5536,"PRP$"
5537,"NN"
5538,"IN"
5539,"DT"
5540,"JJ"
5541,"NNS"
5542,"."
5543,"O"
5544,"NN"
5545,"IN"
5546,"DT"
5547,"NN"
5548,"VBZ"
5549,"RB"
5550,"VBN"
5551,"TO"
5552,"VB"
5553,"DT"
5554,"JJ"
5555,"NN"
5556,"IN"
5557,"NN"
5558,"NNS"
5559,"IN"
5560,"NNP"
5561,","
5562,"JJ"
5563,"IN"
5564,"NN"
5565,"NN"
5566,","
5567,"VBP"
5568,"TO"
5569,"VB"
5570,"DT"
5571,"JJ"
5572,"NN"
5573,"IN"
5574,"NNP"
5575,"CC"
5576,"NNP"
5577,"POS"
5578,"JJ"
5579,"NNS"
5580,"."
5581,"NNP"
5582,"IN"
5583,"DT"
5584,"NNP"
5585,"NNP"
5586,"NNP"
5587,"POS"
5588,"VBN"
5589,"NN"
5590,"TO"
5591,"DT"
5592,"JJ"
5593,"JJ"
5594,"NN"
5595,"VBZ"
5596,"VBN"
5597,"TO"
5598,"VB"
5599,"DT"
5600,"NN"
5601,"IN"
5602,"NN"
5603,"IN"
5604,"DT"
5605,"JJ"
5606,"NN"
5607,"."
5608,"CC"
5609,"NNS"
5610,"VBP"
5611,"JJ"
5612,"NN"
5613,"IN"
5614,"NN"
5615,"VBZ"
5616,"VBN"
5617,"VBN"
5618,"IN"
5619,"DT"
5620,"NN"
5621,"POS"
5622,"NN"
5623,"TO"
5624,"VB"
5625,"DT"
5626,"JJ"
5627,"NN"
5628,"NNS"
5629,"IN"
5630,"PRP$"
5631,"NNP"
5632,"NNP"
5633,"NN"
5634,"JJ"
5635,"NNP"
5636,"."
5637,"DT"
5638,"VBZ"
5639,"VBN"
5640,"DT"
5641,"NN"
5642,"IN"
5643,"DT"
5644,"NN"
5645,"NN"
5646,"VBN"
5647,"TO"
5648,"VB"
5649,"NN"
5650,"NNS"
5651,"TO"
5652,"CD"
5653,"NN"
5654,"IN"
5655,"PRP$"
5656,"JJ"
5657,"CD"
5658,"NN"
5659,"NN"
5660,"TO"
5661,"VB"
5662,"DT"
5663,"NN"
5664,","
5665,"NNS"
5666,"CC"
5667,"JJ"
5668,"NN"
5669,"NN"
5670,"NNS"
5671,"VBP"
5672,"."
5673,"``"
5674,"DT"
5675,"NNS"
5676,"IN"
5677,"NN"
5678,"IN"
5679,"DT"
5680,"JJ"
5681,"NN"
5682,"NN"
5683,"VBP"
5684,"RB"
5685,"RB"
5686,"IN"
5687,"DT"
5688,"JJ"
5689,"NN"
5690,","
5691,"''"
5692,"VBD"
5693,"NNP"
5694,"NNP"
5695,","
5696,"JJ"
5697,"NNP"
5698,"NN"
5699,"IN"
5700,"NNP"
5701,"NNP"
5702,"NNP"
5703,"."
5704,"``"
5705,"IN"
5706,"EX"
5707,"VBZ"
5708,"DT"
5709,"JJ"
5710,"NN"
5711,"NN"
5712,","
5713,"EX"
5714,"MD"
5715,"VB"
5716,"DT"
5717,"JJ"
5718,"NN"
5719,"IN"
5720,"NN"
5721,","
5722,"''"
5723,"VBD"
5724,"NNP"
5725,"NNP"
5726,","
5727,"NNP"
5728,"NN"
5729,"IN"
5730,"NNP"
5731,"NNP"
5732,","
5733,"DT"
5734,"NN"
5735,"IN"
5736,"NNP"
5737,"NNP"
5738,"NNP"
5739,"."
5740,"NNS"
5741,"IN"
5742,"DT"
5743,"NN"
5744,"NNS"
5745,"VBP"
5746,"RB"
5747,","
5748,"CC"
5749,"JJ"
5750,"NNS"
5751,"VBP"
5752,"DT"
5753,"NNS"
5754,"TO"
5755,"VB"
5756,"DT"
5757,"RB"
5758,"JJ"
5759,"NN"
5760,"IN"
5761,"DT"
5762,"#"
5763,"CD"
5764,"CD"
5765,"("
5766,"$"
5767,"CD"
5768,"CD"
5769,")"
5770,"NN"
5771,"IN"
5772,"DT"
5773,"JJ"
5774,"NN"
5775,"VBN"
5776,"IN"
5777,"NNP"
5778,"."
5779,"DT"
5780,"NNP"
5781,"NN"
5782,"CC"
5783,"DT"
5784,"#"
5785,"CD"
5786,"CD"
5787,"NN"
5788,"VBN"
5789,"IN"
5790,"NNP"
5791,"VBP"
5792,"VBN"
5793,"RB"
5794,"IN"
5795,"DT"
5796,"#"
5797,"CD"
5798,"CD"
5799,"NN"
5800,"IN"
5801,"NNP"
5802,"CD"
5803,"."
5804,"NNP"
5805,"NNP"
5806,","
5807,"JJ"
5808,"NN"
5809,"IN"
5810,"NNP"
5811,"NNP"
5812,"CC"
5813,"NNP"
5814,","
5815,"VBD"
5816,"EX"
5817,"VBZ"
5818,"DT"
5819,"NN"
5820,"IN"
5821,"NNP"
5822,"POS"
5823,"VBG"
5824,"NN"
5825,"VBZ"
5826,"VBG"
5827,"PRP"
5828,"TO"
5829,"NN"
5830,"NNS"
5831,"."
5832,"IN"
5833,"DT"
5834,"JJ"
5835,"NN"
5836,","
5837,"PRP"
5838,"VBZ"
5839,"RB"
5840,"JJ"
5841,"IN"
5842,"DT"
5843,"NN"
5844,"IN"
5845,"NNS"
5846,","
5847,"VBN"
5848,"VBD"
5849,"JJ"
5850,"NN"
5851,"CC"
5852,"NN"
5853,"NNS"
5854,"NNS"
5855,"."
5856,"PRP"
5857,"VBZ"
5858,"DT"
5859,"JJ"
5860,"NN"
5861,"NN"
5862,"MD"
5863,"VB"
5864,"TO"
5865,"RB"
5866,"#"
5867,"CD"
5868,"CD"
5869,"IN"
5870,"NNP"
5871,"."
5872,"RB"
5873,","
5874,"NNP"
5875,"NNP"
5876,"VBD"
5877,"PRP"
5878,"VBZ"
5879,"IN"
5880,"DT"
5881,"NN"
5882,"IN"
5883,"JJ"
5884,"NN"
5885,"VBG"
5886,"IN"
5887,"NN"
5888,"MD"
5889,"VB"
5890,"TO"
5891,"DT"
5892,"JJ"
5893,"NN"
5894,"IN"
5895,"NNS"
5896,"."
5897,"VBN"
5898,"IN"
5899,"IN"
5900,"JJS"
5901,"DT"
5902,"NN"
5903,"IN"
5904,"NNS"
5905,"IN"
5906,"NNP"
5907,"POS"
5908,"JJ"
5909,"NN"
5910,","
5911,"DT"
5912,"NN"
5913,"MD"
5914,"VB"
5915,"TO"
5916,"RB"
5917,"JJ"
5918,"IN"
5919,"#"
5920,"CD"
5921,"CD"
5922,"."
5923,"NNP"
5924,"NNP"
5925,","
5926,"WP"
5927,"RB"
5928,"VBZ"
5929,"DT"
5930,"#"
5931,"CD"
5932,"CD"
5933,"JJ"
5934,"NN"
5935,"NN"
5936,","
5937,"VBZ"
5938,"IN"
5939,"RB"
5940,"IN"
5941,"DT"
5942,"NN"
5943,"NNS"
5944,"VBP"
5945,"JJ"
5946,"IN"
5947,"NN"
5948,","
5949,"DT"
5950,"NN"
5951,"MD"
5952,"RB"
5953,"VB"
5954,"RB"
5955,"IN"
5956,"NNS"
5957,"MD"
5958,"VB"
5959,"TO"
5960,"VB"
5961,"JJ"
5962,"NN"
5963,"IN"
5964,"DT"
5965,"NN"
5966,"IN"
5967,"VBG"
5968,"NNS"
5969,"."
5970,"RB"
5971,","
5972,"PRP"
5973,"VBD"
5974,","
5975,"``"
5976,"DT"
5977,"PRP"
5978,"MD"
5979,"VB"
5980,"TO"
5981,"VB"
5982,"IN"
5983,"DT"
5984,"NN"
5985,"NNS"
5986,"IN"
5987,"DT"
5988,"JJ"
5989,"NN"
5990,"''"
5991,"IN"
5992,"DT"
5993,"NN"
5994,"."
5995,"RB"
5996,","
5997,"JJ"
5998,"NN"
5999,"IN"
6000,"DT"
6001,"NN"
6002,"VBZ"
6003,"RB"
6004,"JJ"
6005,"."
6006,"IN"
6007,"PRP$"
6008,"NNP"
6009,"NNP"
6010,"NN"
6011,","
6012,"NNP"
6013,"NNP"
6014,"VBD"
6015,"IN"
6016,"DT"
6017,"JJ"
6018,"NN"
6019,"MD"
6020,"VB"
6021,"VBN"
6022,"IN"
6023,"DT"
6024,"NN"
6025,"IN"
6026,"DT"
6027,"JJ"
6028,"NN"
6029,"IN"
6030,"NN"
6031,"NNS"
6032,"RBR"
6033,"DT"
6034,"NN"
6035,"VBZ"
6036,"NN"
6037,"."
6038,"NNP"
6039,"NN"
6040,"NNS"
6041,"VBP"
6042,"IN"
6043,"PRP$"
6044,"JJS"
6045,"NN"
6046,"IN"
6047,"CD"
6048,"NNS"
6049,"."
6050,"CC"
6051,"NN"
6052,"NN"
6053,"NNS"
6054,"VBD"
6055,"NNP"
6056,"VBP"
6057,"RB"
6058,"VB"
6059,"IN"
6060,"DT"
6061,"NNP"
6062,"NN"
6063,"VBZ"
6064,"VBG"
6065,"RB"
6066,"RB"
6067,"."
6068,"DT"
6069,"NNS"
6070,"VBP"
6071,"DT"
6072,"NN"
6073,"VBD"
6074,"CD"
6075,"NN"
6076,"IN"
6077,"DT"
6078,"JJ"
6079,"NN"
6080,"IN"
6081,"DT"
6082,"JJ"
6083,"NN"
6084,"CC"
6085,"VBD"
6086,"RB"
6087,"CD"
6088,"NN"
6089,"IN"
6090,"DT"
6091,"NN"
6092,"RB"
6093,"."
6094,"DT"
6095,"VBZ"
6096,"IN"
6097,"DT"
6098,"CD"
6099,"NN"
6100,"NN"
6101,"IN"
6102,"DT"
6103,"NN"
6104,"IN"
6105,"DT"
6106,"JJ"
6107,"NN"
6108,"CC"
6109,"DT"
6110,"CD"
6111,"NN"
6112,"NN"
6113,"IN"
6114,"DT"
6115,"JJ"
6116,"NN"
6117,"IN"
6118,"CD"
6119,"."
6120,"NNP"
6121,"NNP"
6122,"VBD"
6123,"DT"
6124,"NNS"
6125,"VBP"
6126,"DT"
6127,"NN"
6128,"``"
6129,"VBZ"
6130,"RB"
6131,"RB"
6132,"JJ"
6133,","
6134,"''"
6135,"CC"
6136,"NNS"
6137,"IN"
6138,"JJ"
6139,"IN"
6140,"DT"
6141,"NN"
6142,"VBD"
6143,"IN"
6144,"NNS"
6145,"RB"
6146,"IN"
6147,"NN"
6148,"NNS"
6149,"MD"
6150,"VB"
6151,"NNS"
6152,"IN"
6153,"JJR"
6154,"NN"
6155,"NNS"
6156,"."
6157,"RB"
6158,","
6159,"DT"
6160,"NN"
6161,"VBZ"
6162,"VBN"
6163,"PRP"
6164,"JJ"
6165,"IN"
6166,"PRP"
6167,"VBZ"
6168,"VBN"
6169,"TO"
6170,"VB"
6171,"NN"
6172,"NNS"
6173,"RB"
6174,"IN"
6175,"JJ"
6176,"TO"
6177,"DT"
6178,"VB"
6179,"IN"
6180,"DT"
6181,"JJ"
6182,"NN"
6183,"VBZ"
6184,"VB"
6185,"NN"
6186,"CC"
6187,"DT"
6188,"NN"
6189,"VBZ"
6190,"RB"
6191,"VB"
6192,"RB"
6193,"."
6194,"NNP"
6195,","
6196,"PRP"
6197,"VBD"
6198,"PRP$"
6199,"NN"
6200,"IN"
6201,"DT"
6202,"NN"
6203,"``"
6204,"MD"
6205,"RB"
6206,"VB"
6207,"DT"
6208,"JJ"
6209,"NN"
6210,"IN"
6211,"JJ"
6212,"NN"
6213,"TO"
6214,"VB"
6215,"VBN"
6216,"IN"
6217,"NN"
6218,"NN"
6219,"NN"
6220,"."
6221,"''"
6222,"NNS"
6223,"VBP"
6224,"EX"
6225,"VBZ"
6226,"JJ"
6227,"VBG"
6228,"JJ"
6229,"NN"
6230,"IN"
6231,"DT"
6232,"NN"
6233,"JJ"
6234,"IN"
6235,"NNP"
6236,"NNP"
6237,"POS"
6238,"NN"
6239,"IN"
6240,"NNS"
6241,"MD"
6242,"VB"
6243,"VBN"
6244,"RBR"
6245,"IN"
6246,"JJ"
6247,"."
6248,"CC"
6249,","
6250,"PRP"
6251,"VBP"
6252,","
6253,"DT"
6254,"JJ"
6255,"NN"
6256,"IN"
6257,"DT"
6258,"NN"
6259,"POS"
6260,"NN"
6261,"MD"
6262,"RB"
6263,"VB"
6264,"DT"
6265,"NN"
6266,"VB"
6267,"JJ"
6268,"."
6269,"NN"
6270,"VBD"
6271,"RB"
6272,"VBG"
6273,"DT"
6274,"NNS"
6275,"IN"
6276,"DT"
6277,"NN"
6278,"IN"
6279,"NN"
6280,"IN"
6281,"NNP"
6282,"NNP"
6283,"POS"
6284,"NN"
6285,"NNP"
6286,"."
6287,"IN"
6288,"JJ"
6289,"NN"
6290,"PRP"
6291,"VBD"
6292,"TO"
6293,"$"
6294,"CD"
6295,"CC"
6296,"CD"
6297,"NNS"
6298,"IN"
6299,"$"
6300,"CD"
6301,"CC"
6302,"CD"
6303,"NNS"
6304,"JJ"
6305,"NNP"
6306,"."
6307,"NNS"
6308,"VBD"
6309,"IN"
6310,"IN"
6311,"DT"
6312,"NN"
6313,"VBZ"
6314,"RB"
6315,"IN"
6316,"CD"
6317,"NNS"
6318,","
6319,"DT"
6320,"NN"
6321,"MD"
6322,"VB"
6323,"VBN"
6324,"TO"
6325,"VB"
6326,"NNS"
6327,"TO"
6328,"CD"
6329,"NN"
6330,","
6331,"DT"
6332,"TO"
6333,"VB"
6334,"DT"
6335,"JJ"
6336,"NN"
6337,"CC"
6338,"VB"
6339,"IN"
6340,"DT"
6341,"NN"
6342,"IN"
6343,"JJ"
6344,"NN"
6345,"VBZ"
6346,"JJ"
6347,"."
6348,"NNP"
6349,"POS"
6350,"NNP"
6351,"NNP"
6352,"DT"
6353,"NN"
6354,"VBD"
6355,"NNS"
6356,"IN"
6357,"JJ"
6358,"NN"
6359,"IN"
6360,"NNS"
6361,"IN"
6362,"NNS"
6363,"VBD"
6364,"."
6365,"JJ"
6366,"NN"
6367,"NNS"
6368,"VBD"
6369,"IN"
6370,"DT"
6371,"NN"
6372,"NN"
6373,"VBZ"
6374,"VBN"
6375,"TO"
6376,"VB"
6377,"PRP"
6378,"IN"
6379,"DT"
6380,"JJ"
6381,"NN"
6382,"NN"
6383,","
6384,"WDT"
6385,"VBZ"
6386,"VBN"
6387,"DT"
6388,"NN"
6389,"IN"
6390,"NNP"
6391,"CD"
6392,","
6393,"WRB"
6394,"DT"
6395,"NNP"
6396,"NNP"
6397,"NNP"
6398,"NNP"
6399,"VBD"
6400,"RBR"
6401,"IN"
6402,"CD"
6403,"NNS"
6404,"."
6405,"NN"
6406,"NNS"
6407,"VBP"
6408,"IN"
6409,"IN"
6410,"DT"
6411,"VBG"
6412,"NN"
6413,"DT"
6414,"JJ"
6415,"NN"
6416,"NN"
6417,"MD"
6418,"VB"
6419,"PRP$"
6420,"NN"
6421,"RB"
6422,"TO"
6423,"JJ"
6424,"NNS"
6425,","
6426,"VBG"
6427,"DT"
6428,"JJ"
6429,"NN"
6430,"RP"
6431,"IN"
6432,"DT"
6433,"NNS"
6434,"IN"
6435,"JJ"
6436,"VBG"
6437,"IN"
6438,"NNP"
6439,"NNP"
6440,"NNP"
6441,"."
6442,"RB"
6443,"IN"
6444,"DT"
6445,"NNP"
6446,"NNP"
6447,"NN"
6448,"NN"
6449,","
6450,"DT"
6451,"NN"
6452,"VBD"
6453,"VBN"
6454,"IN"
6455,"CD"
6456,"NNS"
6457,","
6458,"RB"
6459,"IN"
6460,"CD"
6461,"NNS"
6462,"JJ"
6463,"NNP"
6464,"IN"
6465,"NNP"
6466,"NNP"
6467,"."
6468,"DT"
6469,"NNP"
6470,"NN"
6471,"VBD"
6472,"RB"
6473,"VBG"
6474,"NNS"
6475,"IN"
6476,"CD"
6477,"NN"
6478,","
6479,"RB"
6480,"IN"
6481,"CD"
6482,"NN"
6483,"IN"
6484,"NNP"
6485,"NNP"
6486,"JJ"
6487,"NNP"
6488,"."
6489,"IN"
6490,"NNP"
6491,"IN"
6492,"NNP"
6493,","
6494,"DT"
6495,"NNP"
6496,"NN"
6497,"VBD"
6498,"IN"
6499,"NN"
6500,"IN"
6501,"CD"
6502,"NN"
6503,","
6504,"RB"
6505,"IN"
6506,"NNP"
6507,"POS"
6508,"NNP"
6509,"NN"
6510,"IN"
6511,"CD"
6512,"NN"
6513,"."
6514,"IN"
6515,"DT"
6516,"NNP"
6517,"NNP"
6518,"IN"
6519,"NNP"
6520,"NNP"
6521,","
6522,"NN"
6523,"IN"
6524,"JJ"
6525,"NN"
6526,"VBN"
6527,"IN"
6528,"$"
6529,"CD"
6530,"DT"
6531,"NN"
6532,","
6533,"RB"
6534,"CD"
6535,"NNS"
6536,"."
6537,"VBN"
6538,"NN"
6539,"VBD"
6540,"DT"
6541,"JJ"
6542,"CD"
6543,"CD"
6544,"NNS"
6545,"."
6546,"IN"
6547,"RB"
6548,"NN"
6549,"IN"
6550,"NNP"
6551,"NNP"
6552,"NNP"
6553,","
6554,"NN"
6555,"VBD"
6556,"VBN"
6557,"IN"
6558,"$"
6559,"CD"
6560,"DT"
6561,"NN"
6562,"."
6563,"O"
6564,"NNP"
6565,"NNP"
6566,"NNP"
6567,"NNP"
6568,"NNP"
6569,"VBD"
6570,"PRP"
6571,"VBD"
6572,"TO"
6573,"VB"
6574,"NNP"
6575,"NNP"
6576,"NNP"
6577,"NNP"
6578,"IN"
6579,"$"
6580,"CD"
6581,"DT"
6582,"NN"
6583,"."
6584,"IN"
6585,"DT"
6586,"NNP"
6587,"CD"
6588,"NN"
6589,"TO"
6590,"NNP"
6591,"NNP"
6592,"POS"
6593,"NN"
6594,","
6595,"NNP"
6596,"NNP"
6597,"VBD"
6598,"DT"
6599,"NN"
6600,"VBZ"
6601,"JJ"
6602,"TO"
6603,"DT"
6604,"NN"
6605,"IN"
6606,"DT"
6607,"NN"
6608,"NN"
6609,"IN"
6610,"RB"
6611,"RB"
6612,"IN"
6613,"NNP"
6614,"CD"
6615,"."
6616,"DT"
6617,"NN"
6618,","
6619,"VBN"
6620,"TO"
6621,"DT"
6622,"NN"
6623,"IN"
6624,"DT"
6625,"NNP"
6626,"CC"
6627,"NNP"
6628,"NNP"
6629,","
6630,"VBD"
6631,"DT"
6632,"NN"
6633,"VBZ"
6634,"RB"
6635,"JJ"
6636,"IN"
6637,"VBG"
6638,"JJ"
6639,"NN"
6640,"."
6641,"DT"
6642,"NNP"
6643,"NNP"
6644,"NN"
6645,"VBD"
6646,"TO"
6647,"VB"
6648,"IN"
6649,"DT"
6650,"NN"
6651,"."
6652,"DT"
6653,"$"
6654,"JJ"
6655,"NN"
6656,"VBZ"
6657,"DT"
6658,"NN"
6659,"IN"
6660,"RB"
6661,"$"
6662,"CD"
6663,"CD"
6664,"."
6665,"NNP"
6666,"NNP"
6667,"RB"
6668,"VBZ"
6669,"CD"
6670,"NNS"
6671,"JJ"
6672,"."
6673,"PRP$"
6674,"NN"
6675,"VBD"
6676,"IN"
6677,"$"
6678,"CD"
6679,","
6680,"RB"
6681,"$"
6682,"CD"
6683,","
6684,"IN"
6685,"JJ"
6686,"JJ"
6687,"NN"
6688,"."
6689,"DT"
6690,"NN"
6691,"VBZ"
6692,"DT"
6693,"NNP"
6694,","
6695,"NNP"
6696,","
6697,"NN"
6698,"IN"
6699,"JJ"
6700,"NNS"
6701,"."
6702,"NNP"
6703,"NNP"
6704,"RB"
6705,"VBD"
6706,"IN"
6707,"DT"
6708,"NN"
6709,"IN"
6710,"PRP"
6711,"VBD"
6712,"PRP$"
6713,"NN"
6714,"IN"
6715,"NNP"
6716,"NNP"
6717,"TO"
6718,"CD"
6719,"NN"
6720,"."
6721,"PRP"
6722,"RB"
6723,"VBZ"
6724,"CD"
6725,"NNP"
6726,"NNP"
6727,"JJ"
6728,"NNS"
6729,","
6730,"VBG"
6731,"CD"
6732,"NNS"
6733,"VBD"
6734,"JJ"
6735,"NNP"
6736,"IN"
6737,"$"
6738,"CD"
6739,"TO"
6740,"$"
6741,"CD"
6742,"DT"
6743,"NN"
6744,"."
6745,"NNP"
6746,"JJ"
6747,"NNP"
6748,"NNP"
6749,"CC"
6750,"NNP"
6751,"NNP"
6752,"VBP"
6753,"NNP"
6754,"NNP"
6755,"NNP"
6756,"NNP"
6757,","
6758,"DT"
6759,"JJ"
6760,"JJ"
6761,"NN"
6762,"IN"
6763,"NNP"
6764,"NNP"
6765,"NNP"
6766,"NNP"
6767,"."
6768,"DT"
6769,"JJ"
6770,"VBN"
6771,"NN"
6772,"IN"
6773,"DT"
6774,"NN"
6775,"VBZ"
6776,"NNP"
6777,"NNP"
6778,"NNP"
6779,"NNP"
6780,","
6781,"DT"
6782,"JJ"
6783,"NN"
6784,"IN"
6785,"NNP"
6786,"NNP"
6787,"NNP"
6788,"."
6789,"DT"
6790,"NNP"
6791,"NNP"
6792,"CC"
6793,"NNP"
6794,"NNP"
6795,"VBP"
6796,"VBN"
6797,"IN"
6798,"NNP"
6799,"."
6800,"O"
6801,"NN"
6802,"NNS"
6803,","
6804,"VBG"
6805,"IN"
6806,"JJS"
6807,"IN"
6808,"DT"
6809,"NN"
6810,"IN"
6811,"IN"
6812,"NN"
6813,"VBN"
6814,"IN"
6815,"NN"
6816,","
6817,"VBP"
6818,"VBG"
6819,"RP"
6820,","
6821,"VBG"
6822,"RB"
6823,"CC"
6824,"VBG"
6825,"TO"
6826,"VB"
6827,"NN"
6828,"."
6829,"NN"
6830,","
6831,"NN"
6832,"CC"
6833,"NN"
6834,"NNS"
6835,"VBP"
6836,"VBN"
6837,"NN"
6838,"NNS"
6839,","
6840,"VBN"
6841,"IN"
6842,"DT"
6843,"NN"
6844,"CC"
6845,"JJ"
6846,"JJ"
6847,"NN"
6848,","
6849,"VBG"
6850,"JJR"
6851,"NNS"
6852,"CC"
6853,"VBD"
6854,"NN"
6855,"IN"
6856,"NN"
6857,"NN"
6858,"."
6859,"JJ"
6860,"NNS"
6861,"VBP"
6862,"PRP"
6863,"VBP"
6864,"NN"
6865,"NNS"
6866,"TO"
6867,"VB"
6868,"IN"
6869,"JJS"
6870,"RB"
6871,"RB"
6872,"IN"
6873,"NN"
6874,"CC"
6875,"RB"
6876,"RBR"
6877,"IN"
6878,"DT"
6879,"JJ"
6880,"JJ"
6881,"NNS"
6882,"."
6883,"DT"
6884,"VBZ"
6885,"DT"
6886,"JJ"
6887,"NN"
6888,"IN"
6889,"JJ"
6890,"NNS"
6891,"WRB"
6892,"NN"
6893,"NN"
6894,"VBD"
6895,"DT"
6896,"JJ"
6897,"NN"
6898,"IN"
6899,"NNP"
6900,"NN"
6901,","
6902,"VBG"
6903,"TO"
6904,"VB"
6905,"NN"
6906,"CC"
6907,"VB"
6908,"NNP"
6909,"NN"
6910,"RBR"
6911,"JJ"
6912,"RB"
6913,"."
6914,"``"
6915,"NN"
6916,"VBZ"
6917,"VBN"
6918,"RP"
6919,"IN"
6920,"DT"
6921,"NN"
6922,"IN"
6923,"JJ"
6924,"NNS"
6925,"IN"
6926,"NN"
6927,"NN"
6928,","
6929,"CC"
6930,"NNS"
6931,"VBP"
6932,"VBG"
6933,"TO"
6934,"VB"
6935,"RB"
6936,"''"
6937,"IN"
6938,"DT"
6939,"NN"
6940,"``"
6941,"JJ"
6942,"TO"
6943,"CC"
6944,"RB"
6945,"JJR"
6946,"IN"
6947,"DT"
6948,"NN"
6949,"NN"
6950,","
6951,"''"
6952,"VBD"
6953,"NNP"
6954,"NNP"
6955,","
6956,"NN"
6957,"IN"
6958,"NNS"
6959,"IN"
6960,"NNP"
6961,"NNP"
6962,"NNP"
6963,"."
6964,"NNS"
6965,"VBD"
6966,"RB"
6967,"IN"
6968,"NNP"
6969,"NNP"
6970,"NNP"
6971,"VBD"
6972,"PRP"
6973,"VBP"
6974,"PRP$"
6975,"NN"
6976,","
6977,"NN"
6978,"CC"
6979,"NN"
6980,"NNS"
6981,"TO"
6982,"VB"
6983,"RB"
6984,"CD"
6985,"NN"
6986,"DT"
6987,"NN"
6988,"."
6989,"RB"
6990,"CD"
6991,"NN"
6992,"IN"
6993,"DT"
6994,"CD"
6995,"NNS"
6996,"VBN"
6997,"VBD"
6998,"PRP$"
6999,"JJ"
7000,"NNS"
7001,"TO"
7002,"VB"
